"obs","censored","pp","modeled"
0.47,TRUE,0.322184194628975,0.296906746247282
0.475,TRUE,0.246197356273084,0.229956789169615
0.481,FALSE,0.499556817455931,0.481
0.481,FALSE,0.506718922365694,0.481
0.49,FALSE,0.513881027275456,0.49
0.495,FALSE,0.521043132185219,0.495
0.505,TRUE,0.264102618547491,0.244995476820461
0.512,TRUE,0.264102618547491,0.244995476820461
0.52,FALSE,0.53397797192662,0.52
0.52,FALSE,0.539750706758259,0.52
0.528,TRUE,0.272761720794949,0.252416982116535
0.53,TRUE,0.272761720794949,0.252416982116535
0.537,TRUE,0.272761720794949,0.252416982116535
0.538,FALSE,0.549656194935276,0.538
0.54,TRUE,0.184596316093552,0.18084059258491
0.54,TRUE,0.369192632187103,0.343229542991176
0.552,FALSE,0.559139566138439,0.552
0.567,FALSE,0.564490183996223,0.567
0.571,TRUE,0.284920400927003,0.26301373637096
0.58,FALSE,0.575117105574877,0.58
0.59,FALSE,0.580393409295748,0.59
0.6,TRUE,0.292834856508309,0.270027615175518
0.61,FALSE,0.591526410146784,0.61
0.61,FALSE,0.597383107276951,0.61
0.614,FALSE,0.603239804407117,0.614
0.635,TRUE,0.304548250768641,0.280585585166838
0.637,TRUE,0.304548250768641,0.280585585166838
0.64,TRUE,0.304548250768641,0.280585585166838
0.64,FALSE,0.614109641467631,0.64
0.64,FALSE,0.619122781397979,0.64
0.65,TRUE,0.312067960664163,0.287480292992156
0.67,FALSE,0.629643002987106,0.67
0.67,FALSE,0.635150084645886,0.67
0.67,TRUE,0.312067960664163,0.287480292992156
0.7,FALSE,0.640657166304665,0.7
0.706,TRUE,0.323082123981722,0.297752072602077
0.71,FALSE,0.6522144750043,0.71
0.733,FALSE,0.658264702045157,0.733
0.735,FALSE,0.664314929086013,0.735
0.74,FALSE,0.670365156126869,0.74
0.78,FALSE,0.676415383167725,0.78
0.805,TRUE,0.341232805104291,0.315155059580527
0.81,TRUE,0.341232805104291,0.315155059580527
0.815,TRUE,0.341232805104291,0.315155059580527
0.83,TRUE,0.341232805104291,0.315155059580527
0.83,FALSE,0.688268889206954,0.83
0.83,FALSE,0.694072168205326,0.83
0.83,FALSE,0.699875447203698,0.83
0.84,FALSE,0.705678726202071,0.84
0.849,FALSE,0.711482005200443,0.849
0.85,TRUE,0.358642642099408,0.332445887626539
0.85,FALSE,0.721883266789833,0.85
0.87,FALSE,0.726481249380851,0.87
0.893,TRUE,0.365539615985935,0.33946852528614
0.9,FALSE,0.735634242762971,0.9
0.909,FALSE,0.740189253554073,0.909
0.91,TRUE,0.372372132172588,0.346526896395075
0.919,FALSE,0.748129465546744,0.919
0.94,TRUE,0.375757333374157,0.350062355299456
0.96,TRUE,0.375757333374157,0.350062355299456
0.97,TRUE,0.375757333374157,0.350062355299456
