"obs","censored","pp","modeled"
0.068,TRUE,0.175571332555663,0.0912839263017426
0.07,TRUE,0.175571332555663,0.0912839263017426
0.071,TRUE,0.175571332555663,0.0912839263017426
0.079,TRUE,0.175571332555663,0.0912839263017426
0.103,TRUE,0.175571332555663,0.0912839263017426
0.107,TRUE,0.175571332555663,0.0912839263017426
0.112,TRUE,0.175571332555663,0.0912839263017426
0.116,FALSE,0.384584823693357,0.116
0.13,FALSE,0.418026982275388,0.13
0.17,TRUE,0.15048971361914,0.0794710213046194
0.17,TRUE,0.300979427238279,0.159542762093837
0.19,TRUE,0.225734570428709,0.116491874422302
0.2,TRUE,0.225734570428709,0.116491874422302
0.21,TRUE,0.0237615337293378,0.0219304653345656
0.21,TRUE,0.0475230674586757,0.0335246035006605
0.21,TRUE,0.0712846011880135,0.0441806732801173
0.21,TRUE,0.0950461349173513,0.0546144286819952
0.21,TRUE,0.118807668646689,0.0651108878338673
0.21,TRUE,0.142569202376027,0.075829257208714
0.21,TRUE,0.166330736105365,0.0868785968046022
0.21,TRUE,0.190092269834703,0.0983451728528922
0.21,TRUE,0.21385380356404,0.110304749977144
0.21,TRUE,0.237615337293378,0.122829077086752
0.21,TRUE,0.261376871022716,0.135989828170931
0.21,TRUE,0.285138404752054,0.149861350285431
0.21,TRUE,0.308899938481392,0.164522857555691
0.21,TRUE,0.33266147221073,0.180060412920666
0.21,TRUE,0.356423005940067,0.196568907913733
0.21,TRUE,0.380184539669405,0.214154193487961
0.21,TRUE,0.403946073398743,0.232935495357035
0.21,TRUE,0.427707607128081,0.253048250683112
0.23,FALSE,0.462050448846264,0.23
0.23,TRUE,0.225734570428709,0.116491874422302
0.26,FALSE,0.47263175683511,0.26
0.28,FALSE,0.483213064823956,0.28
0.29,TRUE,0.246897186406401,0.127890231711531
0.347,TRUE,0.246897186406401,0.127890231711531
0.355,TRUE,0.246897186406401,0.127890231711531
0.38,TRUE,0.246897186406401,0.127890231711531
0.4,FALSE,0.503923488152552,0.4
0.41,FALSE,0.514052603492301,0.41
0.42,FALSE,0.524181718832051,0.42
0.43,FALSE,0.534310834171801,0.43
0.44,TRUE,0.272219974755775,0.142227019085621
0.45,FALSE,0.552505726541351,0.45
0.45,TRUE,0.272219974755775,0.142227019085621
0.46,FALSE,0.560571503571152,0.46
0.462,TRUE,0.189545760200318,0.0980761842492598
0.462,TRUE,0.379091520400635,0.213320003958183
0.47,TRUE,0.284318640300476,0.149370102768865
0.485,TRUE,0.189545760200318,0.0980761842492598
0.485,TRUE,0.379091520400635,0.213320003958183
0.49,TRUE,0.284318640300476,0.149370102768865
0.5,FALSE,0.577578118346251,0.5
0.51,FALSE,0.586518956091549,0.51
0.51,FALSE,0.595459793836847,0.51
0.52,FALSE,0.604400631582145,0.52
0.52,FALSE,0.613341469327443,0.52
0.521,TRUE,0.31114115353637,0.165949552898631
0.53,FALSE,0.627555885946239,0.53
0.536,TRUE,0.316414732409868,0.169337721739863
0.54,TRUE,0.316414732409868,0.169337721739863
0.55,FALSE,0.64190228868812,0.55
0.56,FALSE,0.650975112556503,0.56
0.56,FALSE,0.660047936424886,0.56
0.59,FALSE,0.66912076029327,0.59
0.6,FALSE,0.678193584161653,0.6
0.61,FALSE,0.687266408030036,0.61
0.63,FALSE,0.69633923189842,0.63
0.63,FALSE,0.705412055766803,0.63
0.635,TRUE,0.357242439817593,0.197156778954926
0.712,FALSE,0.721193657847723,0.712
0.716,FALSE,0.72790243606026,0.716
0.722,TRUE,0.367305607136399,0.204482335073832
0.73,TRUE,0.244870404757599,0.126776575258345
0.73,TRUE,0.489740809515198,0.313025516188638
0.77,TRUE,0.244870404757599,0.126776575258345
