"obs","censored","pp","modeled"
0.462,TRUE,0.430099168713966,0.24696037656427
0.47,TRUE,0.215049584356983,0.125440856032051
0.47,TRUE,0.430099168713966,0.24696037656427
0.485,TRUE,0.161287188267737,0.100545750662656
0.485,TRUE,0.322574376535475,0.180352313869498
0.485,TRUE,0.483861564803212,0.286907612114722
0.5,TRUE,0.322574376535475,0.180352313869498
0.521,TRUE,0.322574376535475,0.180352313869498
0.536,TRUE,0.322574376535475,0.180352313869498
0.538,TRUE,0.322574376535475,0.180352313869498
0.563,TRUE,0.322574376535475,0.180352313869498
0.576,FALSE,0.652161239517373,0.576
0.58,FALSE,0.659173725963796,0.58
0.582,FALSE,0.66618621241022,0.582
0.6,TRUE,0.224399566285548,0.129899786832916
0.6,TRUE,0.448799132571095,0.260250368172873
0.6,FALSE,0.677747338713783,0.6
0.608,TRUE,0.341147989285461,0.190848066349796
0.61,FALSE,0.688941718621938,0.61
0.61,FALSE,0.695587458672953,0.61
0.61,TRUE,0.341147989285461,0.190848066349796
0.62,FALSE,0.702233198723969,0.62
0.64,TRUE,0.354439469387492,0.198588049677639
0.64,FALSE,0.713254734693348,0.64
0.65,TRUE,0.358815265305856,0.201180432264349
0.67,FALSE,0.724115143840131,0.67
0.68,FALSE,0.73059975706855,0.68
0.69,FALSE,0.737084370296969,0.69
0.722,TRUE,0.371784491762694,0.208998840120817
0.73,FALSE,0.750406399465852,0.73
0.73,FALSE,0.757243815406315,0.73
0.75,FALSE,0.764081231346779,0.75
0.75,FALSE,0.770918647287242,0.75
0.77,TRUE,0.388878031613853,0.219628662036984
0.77,FALSE,0.781982998353943,0.77
0.773,TRUE,0.39310496674009,0.222317303009859
0.784,TRUE,0.39310496674009,0.222317303009859
0.787,TRUE,0.39310496674009,0.222317303009859
0.79,FALSE,0.792761682925848,0.79
0.809,FALSE,0.799313432371517,0.809
0.821,FALSE,0.805865181817185,0.821
0.821,FALSE,0.812416931262853,0.821
0.85,TRUE,0.272989560236174,0.153938124540895
0.85,TRUE,0.545979120472348,0.340885188820117
0.87,FALSE,0.825391964478784,0.87
0.87,FALSE,0.831815248249047,0.87
0.899,FALSE,0.83823853201931,0.899
0.905,FALSE,0.844661815789573,0.905
0.91,TRUE,0.425542549779918,0.243811057675546
0.915,TRUE,0.425542549779918,0.243811057675546
0.916,TRUE,0.425542549779918,0.243811057675546
0.93,FALSE,0.85498915964956,0.93
0.94,TRUE,0.429446609869642,0.246507282034088
0.947,TRUE,0.429446609869642,0.246507282034088
0.96,FALSE,0.862693632216006,0.96
0.96,TRUE,0.429446609869642,0.246507282034088
0.961,TRUE,0.433247022346364,0.249155911448211
0.97,TRUE,0.28883134823091,0.162144833517487
0.97,TRUE,0.577662696461819,0.372566524314099
0.982,TRUE,0.433247022346364,0.249155911448211
1,FALSE,0.871228984827662,1
1,FALSE,0.875963924962595,1
1,TRUE,0.173298808938546,0.106020549917261
1,TRUE,0.346597617877091,0.19399753587303
1,TRUE,0.519896426815637,0.317039383882824
1,TRUE,0.693195235754183,0.524235901674602
1.01,TRUE,0.220174716274382,0.127879187852466
1.01,TRUE,0.440349432548764,0.254170723818411
1.01,TRUE,0.660524148823146,0.474057606652889
1.02,TRUE,0.293566288365843,0.164637945105151
1.02,TRUE,0.587132576731685,0.382690083069841
1.03,TRUE,0.440349432548764,0.254170723818411
1.04,TRUE,0.440349432548764,0.254170723818411
1.05,TRUE,0.440349432548764,0.254170723818411
1.06,TRUE,0.440349432548764,0.254170723818411
1.07,TRUE,0.440349432548764,0.254170723818411
1.1,TRUE,0.220174716274382,0.127879187852466
1.1,TRUE,0.440349432548764,0.254170723818411
1.1,TRUE,0.660524148823146,0.474057606652889
1.14,TRUE,0.440349432548764,0.254170723818411
1.16,TRUE,0.440349432548764,0.254170723818411
1.2,TRUE,0.293566288365843,0.164637945105151
