"obs","censored","pp","modeled"
0.02,TRUE,0.316030732270583,0.0139541374415646
0.025,TRUE,0.316030732270583,0.0139541374415646
0.026,TRUE,0.316030732270583,0.0139541374415646
0.03,TRUE,0.316030732270583,0.0139541374415646
0.039,TRUE,0.316030732270583,0.0139541374415646
0.044,TRUE,0.316030732270583,0.0139541374415646
0.045,TRUE,0.316030732270583,0.0139541374415646
0.055,TRUE,0.316030732270583,0.0139541374415646
0.056,TRUE,0.316030732270583,0.0139541374415646
0.057,TRUE,0.316030732270583,0.0139541374415646
0.06,TRUE,0.158015366135292,0.00239769384312327
0.06,TRUE,0.316030732270583,0.0139541374415646
0.06,TRUE,0.474046098405875,0.0560847090143016
0.061,TRUE,0.316030732270583,0.0139541374415646
0.062,TRUE,0.316030732270583,0.0139541374415646
0.067,TRUE,0.210687154847055,0.00467532934441154
0.067,TRUE,0.421374309694111,0.0358284409174768
0.07,TRUE,0.316030732270583,0.0139541374415646
0.071,TRUE,0.316030732270583,0.0139541374415646
0.072,TRUE,0.316030732270583,0.0139541374415646
0.076,TRUE,0.316030732270583,0.0139541374415646
0.08,TRUE,0.210687154847055,0.00467532934441154
0.08,TRUE,0.421374309694111,0.0358284409174768
0.084,FALSE,0.645801931161627,0.084
0.09,TRUE,0.329771198891043,0.0158710162470779
0.092,TRUE,0.329771198891043,0.0158710162470779
0.11,TRUE,0.219847465927362,0.00519473003351725
0.11,TRUE,0.439694931854724,0.0419110383397056
0.12,FALSE,0.671319940599624,0.12
0.13,TRUE,0.113849580569527,0.00120892866875508
0.13,TRUE,0.227699161139054,0.00567431507059209
0.13,TRUE,0.341548741708581,0.0176920509415284
0.13,TRUE,0.455398322278108,0.0478975665178774
0.13,TRUE,0.569247902847634,0.125506325063566
0.16,TRUE,0.341548741708581,0.0176920509415284
0.185,TRUE,0.341548741708581,0.0176920509415284
0.194,TRUE,0.341548741708581,0.0176920509415284
0.198,TRUE,0.341548741708581,0.0176920509415284
0.21,TRUE,0.341548741708581,0.0176920509415284
0.23,TRUE,0.341548741708581,0.0176920509415284
0.24,TRUE,0.341548741708581,0.0176920509415284
0.25,TRUE,0.341548741708581,0.0176920509415284
0.26,TRUE,0.341548741708581,0.0176920509415284
0.261,TRUE,0.341548741708581,0.0176920509415284
0.268,TRUE,0.341548741708581,0.0176920509415284
0.27,TRUE,0.227699161139054,0.00567431507059209
0.27,TRUE,0.455398322278108,0.0478975665178774
0.31,TRUE,0.341548741708581,0.0176920509415284
0.32,FALSE,0.690213082202757,0.32
0.323,TRUE,0.348664340494176,0.0188789180186536
0.33,TRUE,0.348664340494176,0.0188789180186536
0.33,FALSE,0.704165236684316,0.33
0.334,TRUE,0.35550089619014,0.0200850069930422
0.34,TRUE,0.35550089619014,0.0200850069930422
0.361,TRUE,0.35550089619014,0.0200850069930422
0.385,TRUE,0.35550089619014,0.0200850069930422
0.392,TRUE,0.35550089619014,0.0200850069930422
0.394,TRUE,0.35550089619014,0.0200850069930422
0.4,FALSE,0.717131118176662,0.4
0.42,TRUE,0.241086814657681,0.00657099284069915
0.42,TRUE,0.482173629315363,0.0600674358813416
0.43,FALSE,0.729188808267905,0.43
0.44,TRUE,0.245039057520922,0.00685596373488098
0.44,TRUE,0.490078115041844,0.0642081126171525
0.458,TRUE,0.367558586281383,0.022380481491209
0.46,FALSE,0.740686242051878,0.46
0.46,TRUE,0.367558586281383,0.022380481491209
0.47,TRUE,0.248751770513663,0.00713252655548425
0.47,TRUE,0.497503541027327,0.0683554129094032
0.474,TRUE,0.373127655770495,0.0235180649639324
0.49,FALSE,0.751585706623425,0.49
0.5,TRUE,0.252305367235287,0.00740550718346924
0.5,TRUE,0.504610734470574,0.0725751329652208
0.505,TRUE,0.37845805085293,0.0246555723194508
0.506,TRUE,0.37845805085293,0.0246555723194508
0.51,TRUE,0.189229025426465,0.00361250562592122
0.51,TRUE,0.37845805085293,0.0246555723194508
0.51,TRUE,0.567687076279396,0.12384169822248
0.512,TRUE,0.37845805085293,0.0246555723194508
0.528,TRUE,0.37845805085293,0.0246555723194508
0.53,TRUE,0.252305367235287,0.00740550718346924
0.53,TRUE,0.504610734470574,0.0725751329652208
0.537,TRUE,0.37845805085293,0.0246555723194508
0.54,TRUE,0.37845805085293,0.0246555723194508
0.56,TRUE,0.37845805085293,0.0246555723194508
0.571,TRUE,0.37845805085293,0.0246555723194508
0.579,TRUE,0.37845805085293,0.0246555723194508
0.59,TRUE,0.37845805085293,0.0246555723194508
0.599,TRUE,0.37845805085293,0.0246555723194508
0.6,TRUE,0.37845805085293,0.0246555723194508
0.608,TRUE,0.37845805085293,0.0246555723194508
0.61,FALSE,0.761074981385564,0.61
0.611,TRUE,0.382616930532633,0.0255775065181062
0.62,TRUE,0.382616930532633,0.0255775065181062
0.63,TRUE,0.382616930532633,0.0255775065181062
0.635,TRUE,0.382616930532633,0.0255775065181062
0.65,TRUE,0.382616930532633,0.0255775065181062
0.67,TRUE,0.255077953688422,0.00762425283816573
0.67,TRUE,0.510155907376844,0.0760481236532371
0.7,TRUE,0.382616930532633,0.0255775065181062
0.701,TRUE,0.382616930532633,0.0255775065181062
0.706,TRUE,0.382616930532633,0.0255775065181062
0.709,TRUE,0.382616930532633,0.0255775065181062
0.71,TRUE,0.382616930532633,0.0255775065181062
0.74,TRUE,0.382616930532633,0.0255775065181062
0.75,TRUE,0.0850259845628073,0.000692458166806391
0.75,TRUE,0.170051969125615,0.0028241679471299
0.75,TRUE,0.255077953688422,0.00762425283816573
0.75,TRUE,0.340103938251229,0.0174592488980537
0.75,TRUE,0.425129922814037,0.0370028054717592
0.75,TRUE,0.510155907376844,0.0760481236532371
0.75,TRUE,0.595181891939651,0.156920000507791
0.75,TRUE,0.680207876502459,0.337067622339573
0.77,TRUE,0.255077953688422,0.00762425283816573
0.77,TRUE,0.510155907376844,0.0760481236532371
0.8,TRUE,0.382616930532633,0.0255775065181062
0.81,TRUE,0.382616930532633,0.0255775065181062
0.815,TRUE,0.382616930532633,0.0255775065181062
0.83,TRUE,0.382616930532633,0.0255775065181062
0.84,TRUE,0.382616930532633,0.0255775065181062
0.85,TRUE,0.382616930532633,0.0255775065181062
0.893,TRUE,0.382616930532633,0.0255775065181062
