"obs","censored","pp","modeled"
0.174,FALSE,0.0592291240268872,0.174
0.49,TRUE,0.0592291240268872,0.424251787769625
0.51,TRUE,0.0236916496107549,0.234280284300583
0.51,TRUE,0.0473832992215098,0.363616624990822
0.51,TRUE,0.0710749488322647,0.48393395594691
0.51,TRUE,0.0947665984430196,0.602746680958261
0.53,TRUE,0.0394860826845915,0.322175101620826
0.53,TRUE,0.078972165369183,0.52351330042834
0.54,TRUE,0.0394860826845915,0.322175101620826
0.54,TRUE,0.078972165369183,0.52351330042834
0.57,TRUE,0.0592291240268872,0.424251787769625
0.58,TRUE,0.0592291240268872,0.424251787769625
0.644,FALSE,0.126919551486187,0.644
0.68,FALSE,0.135380854918599,0.68
0.69,FALSE,0.143842158351012,0.69
0.707,FALSE,0.152303461783424,0.707
0.757,FALSE,0.160764765215837,0.757
0.762,FALSE,0.169226068648249,0.762
0.81,TRUE,0.0888436860403308,0.572986587259224
0.815,TRUE,0.0888436860403308,0.572986587259224
0.841,FALSE,0.185091012584023,0.841
0.854,FALSE,0.192494653087383,0.854
0.866,FALSE,0.199898293590744,0.866
0.912,FALSE,0.207301934094105,0.912
0.989,FALSE,0.214705574597466,0.989
1,TRUE,0.074036405033609,0.498784896483582
1,TRUE,0.148072810067218,0.878217272228268
1.07,TRUE,0.111054607550414,0.685196117178465
1.1,FALSE,0.22607545108477,1.1
1.15,TRUE,0.115020843534357,0.705455538596879
1.16,TRUE,0.115020843534357,0.705455538596879
1.28,FALSE,0.235978246735003,1.28
1.28,FALSE,0.241914806401293,1.28
1.3,FALSE,0.247851366067582,1.3
1.3,FALSE,0.253787925733871,1.3
1.38,TRUE,0.12986224270008,0.782082931244186
1.54,FALSE,0.265736626265905,1.54
1.57,FALSE,0.27174876713165,1.57
1.57,FALSE,0.277760907997394,1.57
1.61,FALSE,0.283773048863139,1.61
1.68,FALSE,0.289785189728883,1.68
1.72,TRUE,0.147898665297314,0.877285479942126
1.8,FALSE,0.300383335720126,1.8
1.8,TRUE,0.147898665297314,0.877285479942126
1.8,FALSE,0.304969340845624,1.8
1.81,TRUE,0.154777672985561,0.914290789916804
1.92,FALSE,0.31460244400326,1.92
1.92,FALSE,0.319649542035397,1.92
1.97,FALSE,0.324696640067535,1.97
2,FALSE,0.334140321274335,2
2,FALSE,0.338536904448998,2
2,TRUE,0.164871869049837,0.969362240037244
2.1,FALSE,0.347786319995693,2.1
2.1,FALSE,0.352639152367726,2.1
2.1,TRUE,0.17146674381183,1.00586737443731
2.11,FALSE,0.357491984739759,2.11
2.2,TRUE,0.181172408555896,1.06039379942607
2.3,FALSE,0.367112512073789,2.3
2.32,FALSE,0.371880207035786,2.32
2.59,FALSE,0.376647901997784,2.59
2.6,TRUE,0.19070779847989,1.11494539902456
2.64,FALSE,0.386417768723188,2.64
2.8,FALSE,0.391419940486595,2.8
2.88,FALSE,0.396422112250002,2.88
2.89,FALSE,0.401424284013409,2.89
3.09,TRUE,0.203213227888408,1.18805716356278
3.11,FALSE,0.409505444078155,3.11
3.2,FALSE,0.415618141441109,3.2
3.2,TRUE,0.206292216189747,1.20634403062061
3.29,TRUE,0.209325925251361,1.22447609438909
3.3,TRUE,0.209325925251361,1.22447609438909
3.35,TRUE,0.209325925251361,1.22447609438909
3.43,FALSE,0.422528256525896,3.43
3.48,FALSE,0.426404662549069,3.48
3.5,TRUE,0.215140534286121,1.25955231927534
3.5,FALSE,0.434583879257965,3.5
3.5,FALSE,0.438886689943687,3.5
3.52,FALSE,0.44318950062941,3.52
3.6,TRUE,0.223746155657566,1.3122673886216
