"obs","censored","pp","modeled"
3.2,TRUE,0.234174176187239,0.148330422294804
3.2,TRUE,0.468348352374478,0.757553253516521
3.26,TRUE,0.351261264280859,0.35291503527802
3.29,TRUE,0.234174176187239,0.148330422294804
3.29,TRUE,0.468348352374478,0.757553253516521
3.35,TRUE,0.351261264280859,0.35291503527802
3.6,TRUE,0.351261264280859,0.35291503527802
4,FALSE,0.705124463852687,4
4.12,TRUE,0.353863199571828,0.35921442858996
4.21,TRUE,0.353863199571828,0.35921442858996
4.3,TRUE,0.353863199571828,0.35921442858996
4.4,FALSE,0.710253993426312,4.4
4.4,TRUE,0.353863199571828,0.35921442858996
4.6,TRUE,0.356390793854484,0.365425266818267
4.64,TRUE,0.356390793854484,0.365425266818267
5,FALSE,0.716104578793858,5
5.01,FALSE,0.719427569878749,5.01
5.1,TRUE,0.361375280481819,0.377942691795926
5.4,FALSE,0.726993714941899,5.4
6.1,FALSE,0.731236868920159,6.1
6.2,FALSE,0.735480022898419,6.2
6.3,FALSE,0.739723176876679,6.3
6.78,FALSE,0.743966330854939,6.78
6.78,FALSE,0.748209484833199,6.78
6.97,TRUE,0.37622631940573,0.417456747542249
7.23,FALSE,0.754911634363131,7.23
7.28,TRUE,0.378685314957401,0.424334926683975
7.3,FALSE,0.759813760979044,7.3
7.6,FALSE,0.766572571545299,7.6
7.6,TRUE,0.381128446021643,0.431267031810467
7.6,FALSE,0.770888251047314,7.6
7.9,FALSE,0.775203930549328,7.9
8,FALSE,0.779519610051343,8
8.54,FALSE,0.783835289553357,8.54
8.54,FALSE,0.788150969055371,8.54
8.8,FALSE,0.792466648557386,8.8
8.88,FALSE,0.7967823280594,8.88
9.78,TRUE,0.400549003780707,0.490038299679141
10.2,FALSE,0.804958720850867,10.2
10.5,FALSE,0.808819434140319,10.5
10.9,FALSE,0.812680147429772,10.9
11.1,FALSE,0.816540860719225,11.1
11.2,TRUE,0.273467191336226,0.202261496237458
11.2,TRUE,0.546934382672451,1.24691247352878
11.3,TRUE,0.410200787004339,0.521837370882003
11.9,FALSE,0.824827632596778,11.9
12.2,FALSE,0.829253691184879,12.2
12.6,FALSE,0.833679749772979,12.6
13.4,FALSE,0.83810580836108,13.4
14.2,FALSE,0.842531866949181,14.2
14.3,FALSE,0.846957925537282,14.3
14.8,FALSE,0.851383984125383,14.8
16,FALSE,0.855810042713483,16
17,FALSE,0.860236101301584,17
17,FALSE,0.864662159889685,17
18,FALSE,0.869088218477786,18
20.1,FALSE,0.873514277065886,20.1
21.8,FALSE,0.877940335653987,21.8
24.2,FALSE,0.882366394242088,24.2
24.8,TRUE,0.443396226415094,0.646227905138109
25.5,FALSE,0.891320754716981,25.5
27,FALSE,0.895849056603774,27
29.1,FALSE,0.900377358490566,29.1
31.4,FALSE,0.904905660377359,31.4
35.2,FALSE,0.909433962264151,35.2
38.7,FALSE,0.913962264150943,38.7
39.7,FALSE,0.918490566037736,39.7
40.8,FALSE,0.923018867924528,40.8
41.3,FALSE,0.927547169811321,41.3
44.4,FALSE,0.932075471698113,44.4
51.8,FALSE,0.936603773584906,51.8
53,FALSE,0.941132075471698,53
53.8,FALSE,0.945660377358491,53.8
57,FALSE,0.950188679245283,57
58.1,FALSE,0.954716981132075,58.1
66.5,FALSE,0.959245283018868,66.5
69,FALSE,0.96377358490566,69
70,FALSE,0.968301886792453,70
120,FALSE,0.972830188679245,120
140,FALSE,0.977358490566038,140
140,FALSE,0.98188679245283,140
150,FALSE,0.986415094339623,150
160,FALSE,0.990943396226415,160
170,FALSE,0.995471698113208,170
