"obs","censored","pp","modeled"
2.5,TRUE,0.307514789794094,0.0585804606412788
2.5,TRUE,0.615029579588188,0.252974665424153
2.6,TRUE,0.461272184691141,0.123538914980573
2.8,FALSE,0.925923652786613,2.8
2.99,FALSE,0.929302936190944,2.99
3,TRUE,0.466341109797637,0.126472226202079
3.08,FALSE,0.935202982350938,3.08
3.09,TRUE,0.4688618725533,0.127955547541467
3.2,TRUE,0.4688618725533,0.127955547541467
3.29,TRUE,0.4688618725533,0.127955547541467
3.35,TRUE,0.4688618725533,0.127955547541467
3.48,TRUE,0.4688618725533,0.127955547541467
3.5,TRUE,0.4688618725533,0.127955547541467
3.53,FALSE,0.940165734026149,3.53
3.64,TRUE,0.471303861472849,0.129408390124536
4,FALSE,0.945037124293496,4
4.4,TRUE,0.473733262820647,0.130869464415898
4.5,FALSE,0.951092035305738,4.5
4.61,FALSE,0.954717544970181,4.61
4.87,FALSE,0.958343054634625,4.87
4.89,TRUE,0.480984282149534,0.135325745422825
5.4,FALSE,0.964373485709816,5.4
5.61,TRUE,0.483389203560282,0.136836052027372
5.66,TRUE,0.483389203560282,0.136836052027372
5.7,FALSE,0.969953377258891,5.7
6.1,FALSE,0.973128347397218,6.1
6.19,TRUE,0.488151658767773,0.139875730838269
6.6,FALSE,0.980252764612954,6.6
7,FALSE,0.984202211690363,7
7.1,FALSE,0.988151658767772,7.1
7.8,FALSE,0.992101105845182,7.8
9.1,FALSE,0.996050552922591,9.1
